timestamp_utc,gpu_index,gpu_name,memory_mib,utilization_pct,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz
2026-09-26T18:32:11.449000+00:00,6,NVIDIA B200,34168,0,185.86,36,1965,3996
2026-09-26T18:32:11.449000+00:00,7,NVIDIA B200,33494,4,207.54,34,1965,3996
2026-09-26T18:32:12.449000+00:00,0,NVIDIA B200,33402,2,187.82,36,1965,3996
2026-09-26T18:32:12.449000+00:00,1,NVIDIA B200,33402,0,188.13,32,1965,3996
2026-09-26T18:32:12.449000+00:00,2,NVIDIA B200,34258,0,260.36,37,1965,3996
2026-09-26T18:32:12.449000+00:00,3,NVIDIA B200,33538,37,260.91,36,1965,3996
2026-09-26T18:32:12.449000+00:00,4,NVIDIA B200,33406,3,188.07,36,1965,3996
2026-09-26T18:32:12.449000+00:00,5,NVIDIA B200,34170,0,186.95,33,1965,3996
2026-09-26T18:32:12.449000+00:00,6,NVIDIA B200,33494,3,192.37,36,1965,3996
2026-09-26T18:32:12.449000+00:00,7,NVIDIA B200,33890,10,341.22,34,1965,3996
2026-09-26T18:32:13.450000+00:00,0,NVIDIA B200,33460,11,345.02,38,1965,3996
2026-09-26T18:32:13.450000+00:00,1,NVIDIA B200,33482,37,339.16,34,1965,3996
2026-09-26T18:32:13.450000+00:00,2,NVIDIA B200,34258,0,189.90,36,1965,3996
2026-09-26T18:32:13.450000+00:00,3,NVIDIA B200,34178,20,329.75,35,1965,3996
2026-09-26T18:32:13.450000+00:00,4,NVIDIA B200,33488,9,340.23,38,1965,3996
2026-09-26T18:32:13.450000+00:00,5,NVIDIA B200,33512,4,189.10,33,1965,3996
2026-09-26T18:32:13.450000+00:00,6,NVIDIA B200,33620,9,348.15,38,1965,3996
2026-09-26T18:32:13.450000+00:00,7,NVIDIA B200,34146,0,234.82,32,1965,3996
2026-09-26T18:32:14.450000+00:00,0,NVIDIA B200,34132,0,260.72,37,1965,3996
2026-09-26T18:32:14.450000+00:00,1,NVIDIA B200,34128,0,258.20,33,1965,3996
2026-09-26T18:32:14.450000+00:00,2,NVIDIA B200,34258,0,189.81,36,1965,3996
2026-09-26T18:32:14.450000+00:00,3,NVIDIA B200,34178,0,199.96,33,1965,3996
2026-09-26T18:32:14.450000+00:00,4,NVIDIA B200,34236,0,254.38,37,1965,3996
2026-09-26T18:32:14.450000+00:00,5,NVIDIA B200,33514,5,341.27,34,1965,3996
2026-09-26T18:32:14.450000+00:00,6,NVIDIA B200,34134,0,248.66,37,1965,3996
2026-09-26T18:32:14.450000+00:00,7,NVIDIA B200,34146,0,184.48,32,1965,3996
2026-09-26T18:32:15.451000+00:00,0,NVIDIA B200,34132,0,187.11,36,1965,3996
2026-09-26T18:32:15.451000+00:00,1,NVIDIA B200,34128,0,187.90,32,1965,3996
2026-09-26T18:32:15.451000+00:00,2,NVIDIA B200,34258,0,189.49,36,1965,3996
2026-09-26T18:32:15.451000+00:00,3,NVIDIA B200,34178,0,183.55,33,1965,3996
2026-09-26T18:32:15.451000+00:00,4,NVIDIA B200,34236,0,186.68,36,1965,3996
2026-09-26T18:32:15.451000+00:00,5,NVIDIA B200,34170,0,256.93,33,1965,3996
2026-09-26T18:32:15.451000+00:00,6,NVIDIA B200,34134,0,185.66,36,1965,3996
2026-09-26T18:32:15.451000+00:00,7,NVIDIA B200,33406,3,186.52,32,1965,3996
2026-09-26T18:32:16.451000+00:00,0,NVIDIA B200,34132,0,186.71,36,1965,3996
2026-09-26T18:32:16.451000+00:00,1,NVIDIA B200,34128,0,187.67,32,1965,3996
2026-09-26T18:32:16.451000+00:00,2,NVIDIA B200,33538,38,279.09,39,1965,3996
2026-09-26T18:32:16.451000+00:00,3,NVIDIA B200,33512,3,186.27,33,1965,3996
2026-09-26T18:32:16.451000+00:00,4,NVIDIA B200,33496,36,277.23,40,1965,3996
2026-09-26T18:32:16.451000+00:00,5,NVIDIA B200,34170,0,187.05,33,1965,3996
2026-09-26T18:32:16.451000+00:00,6,NVIDIA B200,33496,37,264.52,39,1965,3996
2026-09-26T18:32:16.451000+00:00,7,NVIDIA B200,33548,11,344.12,34,1965,3996
2026-09-26T18:32:17.451000+00:00,0,NVIDIA B200,33494,31,230.73,39,1965,3996
2026-09-26T18:32:17.451000+00:00,1,NVIDIA B200,33494,6,226.73,34,1965,3996
2026-09-26T18:32:17.451000+00:00,2,NVIDIA B200,34178,15,320.42,39,1965,3996
2026-09-26T18:32:17.451000+00:00,3,NVIDIA B200,33514,9,348.85,35,1965,3996
2026-09-26T18:32:17.451000+00:00,4,NVIDIA B200,34064,4,303.53,39,1965,3996
2026-09-26T18:32:17.451000+00:00,5,NVIDIA B200,33532,3,193.17,33,1965,3996
2026-09-26T18:32:17.451000+00:00,6,NVIDIA B200,33854,13,293.24,38,1965,3996
2026-09-26T18:32:17.451000+00:00,7,NVIDIA B200,34146,0,247.58,33,1965,3996
2026-09-26T18:32:18.452000+00:00,0,NVIDIA B200,33842,15,331.09,38,1965,3996
2026-09-26T18:32:18.452000+00:00,1,NVIDIA B200,33852,11,333.74,34,1965,3996
2026-09-26T18:32:18.452000+00:00,2,NVIDIA B200,34178,0,213.91,36,1965,3996
2026-09-26T18:32:18.452000+00:00,3,NVIDIA B200,34178,0,250.48,34,1965,3996
2026-09-26T18:32:18.452000+00:00,4,NVIDIA B200,34236,0,219.75,37,1965,3996
2026-09-26T18:32:18.452000+00:00,5,NVIDIA B200,33574,10,347.10,34,1965,3996
2026-09-26T18:32:18.452000+00:00,6,NVIDIA B200,34128,0,218.67,37,1965,3996
2026-09-26T18:32:18.452000+00:00,7,NVIDIA B200,34146,0,184.81,32,1965,3996
2026-09-26T18:32:19.452000+00:00,0,NVIDIA B200,34132,0,235.16,37,1965,3996
2026-09-26T18:32:19.452000+00:00,1,NVIDIA B200,34236,0,238.11,33,1965,3996
2026-09-26T18:32:19.452000+00:00,2,NVIDIA B200,34178,0,189.82,36,1965,3996
2026-09-26T18:32:19.452000+00:00,3,NVIDIA B200,34178,0,183.72,33,1965,3996
2026-09-26T18:32:19.452000+00:00,4,NVIDIA B200,34236,0,186.68,36,1965,3996
2026-09-26T18:32:19.452000+00:00,5,NVIDIA B200,34170,0,245.71,33,1965,3996
2026-09-26T18:32:19.452000+00:00,6,NVIDIA B200,34128,0,185.55,36,1965,3996
2026-09-26T18:32:19.452000+00:00,7,NVIDIA B200,34146,0,184.57,32,1965,3996
2026-09-26T18:32:20.453000+00:00,0,NVIDIA B200,34132,0,186.97,36,1965,3996
2026-09-26T18:32:20.453000+00:00,1,NVIDIA B200,34236,0,187.82,32,1965,3996
2026-09-26T18:32:20.453000+00:00,2,NVIDIA B200,34178,0,189.66,36,1965,3996
2026-09-26T18:32:20.453000+00:00,3,NVIDIA B200,34178,0,183.38,33,1965,3996
2026-09-26T18:32:20.453000+00:00,4,NVIDIA B200,33496,36,335.49,40,1965,3996
2026-09-26T18:32:20.453000+00:00,5,NVIDIA B200,34170,0,186.88,33,1965,3996
2026-09-26T18:32:20.453000+00:00,6,NVIDIA B200,33496,37,321.66,40,1965,3996
2026-09-26T18:32:20.453000+00:00,7,NVIDIA B200,33406,38,324.01,36,1965,3996
2026-09-26T18:32:21.453000+00:00,0,NVIDIA B200,34132,0,186.88,36,1965,3996
2026-09-26T18:32:21.463000+00:00,1,NVIDIA B200,34236,0,187.67,32,1965,3996
2026-09-26T18:32:21.464000+00:00,2,NVIDIA B200,33512,0,191.63,36,1965,3996
2026-09-26T18:32:21.464000+00:00,3,NVIDIA B200,33538,37,292.10,36,1965,3996
2026-09-26T18:32:21.464000+00:00,4,NVIDIA B200,34210,0,269.77,38,1965,3996
2026-09-26T18:32:21.464000+00:00,5,NVIDIA B200,33538,3,211.39,34,1965,3996
2026-09-26T18:32:21.464000+00:00,6,NVIDIA B200,34168,0,280.88,38,1965,3996
2026-09-26T18:32:21.464000+00:00,7,NVIDIA B200,34146,0,272.57,33,1965,3996
2026-09-26T18:32:22.464000+00:00,0,NVIDIA B200,33494,36,285.58,39,1965,3996
2026-09-26T18:32:22.464000+00:00,1,NVIDIA B200,33494,35,285.75,35,1965,3996
2026-09-26T18:32:22.464000+00:00,2,NVIDIA B200,33514,38,330.64,38,1965,3996
2026-09-26T18:32:22.464000+00:00,3,NVIDIA B200,34178,46,314.66,35,1965,3996
2026-09-26T18:32:22.464000+00:00,4,NVIDIA B200,34210,0,187.13,37,1965,3996
2026-09-26T18:32:22.464000+00:00,5,NVIDIA B200,33648,9,332.58,34,1965,3996
2026-09-26T18:32:22.464000+00:00,6,NVIDIA B200,34168,0,186.20,37,1965,3996
2026-09-26T18:32:22.464000+00:00,7,NVIDIA B200,34146,0,185.05,32,1965,3996
2026-09-26T18:32:23.464000+00:00,0,NVIDIA B200,34132,44,316.91,39,1965,3996
2026-09-26T18:32:23.465000+00:00,1,NVIDIA B200,34130,22,315.14,37,1965,3996
2026-09-26T18:32:23.465000+00:00,2,NVIDIA B200,34178,0,266.06,37,1965,3996
2026-09-26T18:32:23.465000+00:00,3,NVIDIA B200,34178,0,184.66,33,1965,3996
2026-09-26T18:32:23.465000+00:00,4,NVIDIA B200,33496,10,213.87,38,1965,3996
2026-09-26T18:32:23.465000+00:00,5,NVIDIA B200,34178,0,247.54,33,1965,3996
2026-09-26T18:32:23.465000+00:00,6,NVIDIA B200,33408,4,187.98,36,1965,3996
2026-09-26T18:32:23.465000+00:00,7,NVIDIA B200,34146,0,184.60,32,1965,3996
2026-09-26T18:32:24.465000+00:00,0,NVIDIA B200,34132,0,187.67,37,1965,3996
2026-09-26T18:32:24.465000+00:00,1,NVIDIA B200,34130,0,188.65,33,1965,3996
2026-09-26T18:32:24.465000+00:00,2,NVIDIA B200,34178,0,190.21,36,1965,3996
2026-09-26T18:32:24.465000+00:00,3,NVIDIA B200,34178,0,183.50,33,1965,3996
2026-09-26T18:32:24.465000+00:00,4,NVIDIA B200,33710,10,334.29,39,1965,3996
2026-09-26T18:32:24.465000+00:00,5,NVIDIA B200,34178,0,186.87,33,1965,3996
2026-09-26T18:32:24.465000+00:00,6,NVIDIA B200,33488,8,341.11,39,1965,3996
2026-09-26T18:32:24.465000+00:00,7,NVIDIA B200,33494,36,241.37,35,1965,3996
2026-09-26T18:32:25.465000+00:00,0,NVIDIA B200,34132,0,187.12,36,1965,3996
2026-09-26T18:32:25.465000+00:00,1,NVIDIA B200,34130,0,187.90,32,1965,3996
2026-09-26T18:32:25.465000+00:00,2,NVIDIA B200,34178,0,189.86,36,1965,3996
2026-09-26T18:32:25.465000+00:00,3,NVIDIA B200,33538,6,195.50,33,1965,3996
2026-09-26T18:32:25.465000+00:00,4,NVIDIA B200,34200,0,238.28,37,1965,3996
2026-09-26T18:32:25.465000+00:00,5,NVIDIA B200,33538,15,224.07,34,1965,3996
2026-09-26T18:32:25.465000+00:00,6,NVIDIA B200,34128,0,254.05,37,1965,3996
2026-09-26T18:32:25.465000+00:00,7,NVIDIA B200,34196,20,318.93,36,1965,3996
2026-09-26T18:32:26.466000+00:00,0,NVIDIA B200,34132,0,186.84,36,1965,3996
2026-09-26T18:32:26.466000+00:00,1,NVIDIA B200,33402,0,187.58,32,1965,3996
2026-09-26T18:32:26.466000+00:00,2,NVIDIA B200,34178,0,189.65,36,1965,3996
2026-09-26T18:32:26.466000+00:00,3,NVIDIA B200,33652,11,349.24,35,1965,3996
2026-09-26T18:32:26.466000+00:00,4,NVIDIA B200,34200,0,187.10,36,1965,3996
2026-09-26T18:32:26.466000+00:00,5,NVIDIA B200,33824,10,335.45,34,1965,3996
2026-09-26T18:32:26.466000+00:00,6,NVIDIA B200,34128,0,185.93,37,1965,3996
2026-09-26T18:32:26.466000+00:00,7,NVIDIA B200,34196,0,215.24,32,1965,3996
2026-09-26T18:32:27.466000+00:00,0,NVIDIA B200,33424,36,331.50,40,1965,3996
2026-09-26T18:32:27.466000+00:00,1,NVIDIA B200,33468,34,332.23,36,1965,3996
2026-09-26T18:32:27.466000+00:00,2,NVIDIA B200,33538,38,276.93,39,1965,3996
2026-09-26T18:32:27.466000+00:00,3,NVIDIA B200,34258,0,237.83,34,1965,3996
2026-09-26T18:32:27.466000+00:00,4,NVIDIA B200,33496,37,319.64,40,1965,3996
2026-09-26T18:32:27.466000+00:00,5,NVIDIA B200,34250,0,236.99,33,1965,3996
2026-09-26T18:32:27.466000+00:00,6,NVIDIA B200,33496,37,241.72,39,1965,3996
2026-09-26T18:32:27.466000+00:00,7,NVIDIA B200,34196,0,184.91,32,1965,3996
2026-09-26T18:32:28.466000+00:00,0,NVIDIA B200,34132,0,266.05,38,1965,3996
2026-09-26T18:32:28.467000+00:00,1,NVIDIA B200,34210,0,269.52,34,1965,3996
2026-09-26T18:32:28.467000+00:00,2,NVIDIA B200,34258,21,329.86,41,1965,3996
2026-09-26T18:32:28.467000+00:00,3,NVIDIA B200,34258,0,183.76,33,1965,3996
2026-09-26T18:32:28.467000+00:00,4,NVIDIA B200,34118,0,286.53,38,1965,3996
2026-09-26T18:32:28.467000+00:00,5,NVIDIA B200,34250,0,186.84,33,1965,3996
2026-09-26T18:32:28.467000+00:00,6,NVIDIA B200,34064,14,321.33,39,1965,3996
2026-09-26T18:32:28.467000+00:00,7,NVIDIA B200,33494,4,188.47,32,1965,3996
2026-09-26T18:32:29.467000+00:00,0,NVIDIA B200,34132,0,187.52,37,1965,3996
2026-09-26T18:32:29.467000+00:00,1,NVIDIA B200,34210,0,188.26,33,1965,3996
2026-09-26T18:32:29.467000+00:00,2,NVIDIA B200,34258,0,191.79,36,1965,3996
2026-09-26T18:32:29.467000+00:00,3,NVIDIA B200,33510,0,183.42,33,1965,3996
2026-09-26T18:32:29.467000+00:00,4,NVIDIA B200,34118,0,187.27,37,1965,3996
2026-09-26T18:32:29.467000+00:00,5,NVIDIA B200,33538,33,240.40,35,1965,3996
2026-09-26T18:32:29.467000+00:00,6,NVIDIA B200,34128,0,218.26,37,1965,3996
2026-09-26T18:32:29.467000+00:00,7,NVIDIA B200,33538,11,346.17,34,1965,3996
2026-09-26T18:32:30.467000+00:00,0,NVIDIA B200,34132,0,187.14,36,1965,3996
2026-09-26T18:32:30.467000+00:00,1,NVIDIA B200,34210,0,187.95,32,1965,3996
2026-09-26T18:32:30.467000+00:00,2,NVIDIA B200,34258,0,190.10,36,1965,3996
2026-09-26T18:32:30.467000+00:00,3,NVIDIA B200,33514,37,343.97,37,1965,3996
2026-09-26T18:32:30.467000+00:00,4,NVIDIA B200,33406,4,190.38,37,1965,3996
2026-09-26T18:32:30.467000+00:00,5,NVIDIA B200,33860,13,329.48,36,1965,3996
2026-09-26T18:32:30.467000+00:00,6,NVIDIA B200,34128,0,185.91,37,1965,3996
2026-09-26T18:32:30.467000+00:00,7,NVIDIA B200,34146,0,247.18,33,1965,3996
2026-09-26T18:32:31.467000+00:00,0,NVIDIA B200,33404,3,188.20,36,1965,3996
2026-09-26T18:32:31.468000+00:00,1,NVIDIA B200,33406,2,189.56,32,1965,3996
2026-09-26T18:32:31.468000+00:00,2,NVIDIA B200,34258,0,189.85,36,1965,3996
2026-09-26T18:32:31.468000+00:00,3,NVIDIA B200,34178,37,257.38,37,1965,3996
2026-09-26T18:32:31.468000+00:00,4,NVIDIA B200,33504,7,347.26,38,1965,3996
2026-09-26T18:32:31.468000+00:00,5,NVIDIA B200,34178,0,222.26,33,1965,3996
2026-09-26T18:32:31.468000+00:00,6,NVIDIA B200,33496,37,281.32,40,1965,3996
2026-09-26T18:32:31.468000+00:00,7,NVIDIA B200,34146,0,184.80,32,1965,3996
2026-09-26T18:32:32.468000+00:00,0,NVIDIA B200,33474,6,342.77,39,1965,3996
2026-09-26T18:32:32.468000+00:00,1,NVIDIA B200,33492,22,350.02,34,1965,3996
2026-09-26T18:32:32.468000+00:00,2,NVIDIA B200,33538,3,191.95,36,1965,3996
2026-09-26T18:32:32.468000+00:00,3,NVIDIA B200,34178,0,184.13,33,1965,3996
2026-09-26T18:32:32.468000+00:00,4,NVIDIA B200,34210,0,253.53,37,1965,3996
2026-09-26T18:32:32.468000+00:00,5,NVIDIA B200,34178,0,186.90,33,1965,3996
2026-09-26T18:32:32.468000+00:00,6,NVIDIA B200,34236,20,329.19,42,1965,3996
2026-09-26T18:32:32.468000+00:00,7,NVIDIA B200,33402,2,184.72,32,1965,3996
2026-09-26T18:32:33.469000+00:00,0,NVIDIA B200,34160,0,256.66,37,1965,3996
2026-09-26T18:32:33.469000+00:00,1,NVIDIA B200,34132,0,249.41,33,1965,3996
2026-09-26T18:32:33.469000+00:00,2,NVIDIA B200,33682,11,345.91,38,1965,3996
2026-09-26T18:32:33.469000+00:00,3,NVIDIA B200,34178,0,183.53,33,1965,3996
2026-09-26T18:32:33.469000+00:00,4,NVIDIA B200,34210,0,187.24,37,1965,3996
2026-09-26T18:32:33.469000+00:00,5,NVIDIA B200,33538,36,253.11,36,1965,3996
2026-09-26T18:32:33.469000+00:00,6,NVIDIA B200,34236,0,186.69,37,1965,3996
2026-09-26T18:32:33.469000+00:00,7,NVIDIA B200,33482,15,337.96,35,1965,3996
2026-09-26T18:32:34.469000+00:00,0,NVIDIA B200,34160,0,187.44,37,1965,3996
2026-09-26T18:32:34.469000+00:00,1,NVIDIA B200,34132,0,188.06,32,1965,3996
2026-09-26T18:32:34.469000+00:00,2,NVIDIA B200,34178,0,251.94,37,1965,3996
2026-09-26T18:32:34.469000+00:00,3,NVIDIA B200,33520,4,186.49,33,1965,3996
2026-09-26T18:32:34.469000+00:00,4,NVIDIA B200,33496,36,233.43,39,1965,3996
2026-09-26T18:32:34.469000+00:00,5,NVIDIA B200,33882,14,322.43,36,1965,3996
2026-09-26T18:32:34.469000+00:00,6,NVIDIA B200,33404,0,186.76,37,1965,3996
2026-09-26T18:32:34.469000+00:00,7,NVIDIA B200,34146,0,255.09,33,1965,3996
2026-09-26T18:32:35.469000+00:00,0,NVIDIA B200,34160,0,187.28,37,1965,3996
2026-09-26T18:32:35.469000+00:00,1,NVIDIA B200,34132,0,187.78,32,1965,3996
2026-09-26T18:32:35.469000+00:00,2,NVIDIA B200,34178,0,190.31,36,1965,3996
2026-09-26T18:32:35.469000+00:00,3,NVIDIA B200,33582,8,346.88,35,1965,3996
2026-09-26T18:32:35.469000+00:00,4,NVIDIA B200,33740,12,329.86,38,1965,3996
2026-09-26T18:32:35.469000+00:00,5,NVIDIA B200,34278,0,215.90,33,1965,3996
2026-09-26T18:32:35.469000+00:00,6,NVIDIA B200,33482,25,339.32,39,1965,3996
2026-09-26T18:32:35.470000+00:00,7,NVIDIA B200,34146,0,184.86,32,1965,3996
2026-09-26T18:32:36.470000+00:00,0,NVIDIA B200,33494,37,240.54,39,1965,3996
2026-09-26T18:32:36.470000+00:00,1,NVIDIA B200,33494,3,220.69,34,1965,3996
2026-09-26T18:32:36.470000+00:00,2,NVIDIA B200,34178,0,189.97,36,1965,3996
2026-09-26T18:32:36.470000+00:00,3,NVIDIA B200,34178,0,247.83,34,1965,3996
2026-09-26T18:32:36.470000+00:00,4,NVIDIA B200,34210,0,244.45,37,1965,3996
2026-09-26T18:32:36.470000+00:00,5,NVIDIA B200,34278,0,186.88,33,1965,3996
2026-09-26T18:32:36.470000+00:00,6,NVIDIA B200,34168,0,262.48,38,1965,3996
2026-09-26T18:32:36.470000+00:00,7,NVIDIA B200,34146,0,184.75,32,1965,3996
2026-09-26T18:32:37.470000+00:00,0,NVIDIA B200,33688,8,302.20,38,1965,3996
2026-09-26T18:32:37.470000+00:00,1,NVIDIA B200,33576,6,319.41,34,1965,3996
2026-09-26T18:32:37.470000+00:00,2,NVIDIA B200,33510,0,190.15,36,1965,3996
2026-09-26T18:32:37.470000+00:00,3,NVIDIA B200,34178,0,183.88,33,1965,3996
2026-09-26T18:32:37.470000+00:00,4,NVIDIA B200,34210,0,187.10,37,1965,3996
2026-09-26T18:32:37.470000+00:00,5,NVIDIA B200,34278,0,186.81,33,1965,3996
2026-09-26T18:32:37.470000+00:00,6,NVIDIA B200,34168,0,186.53,37,1965,3996
2026-09-26T18:32:37.470000+00:00,7,NVIDIA B200,33494,37,321.30,35,1965,3996
2026-09-26T18:32:38.471000+00:00,0,NVIDIA B200,34160,0,240.70,37,1965,3996
2026-09-26T18:32:38.471000+00:00,1,NVIDIA B200,34168,0,252.73,33,1965,3996
2026-09-26T18:32:38.471000+00:00,2,NVIDIA B200,33514,37,359.80,40,1965,3996
2026-09-26T18:32:38.471000+00:00,3,NVIDIA B200,34178,0,183.55,33,1965,3996
2026-09-26T18:32:38.471000+00:00,4,NVIDIA B200,33496,36,293.73,40,1965,3996
2026-09-26T18:32:38.471000+00:00,5,NVIDIA B200,34278,0,186.63,33,1965,3996
2026-09-26T18:32:38.471000+00:00,6,NVIDIA B200,33496,3,207.82,38,1965,3996
2026-09-26T18:32:38.471000+00:00,7,NVIDIA B200,34196,0,276.98,34,1965,3996
2026-09-26T18:32:39.471000+00:00,0,NVIDIA B200,34160,0,187.28,37,1965,3996
2026-09-26T18:32:39.471000+00:00,1,NVIDIA B200,34168,0,188.16,32,1965,3996
2026-09-26T18:32:39.471000+00:00,2,NVIDIA B200,34142,0,268.74,37,1965,3996
2026-09-26T18:32:39.471000+00:00,3,NVIDIA B200,33538,37,286.36,36,1965,3996
2026-09-26T18:32:39.471000+00:00,4,NVIDIA B200,34210,17,313.23,39,1965,3996
2026-09-26T18:32:39.471000+00:00,5,NVIDIA B200,34278,0,186.57,33,1965,3996
2026-09-26T18:32:39.471000+00:00,6,NVIDIA B200,33720,9,338.44,38,1965,3996
2026-09-26T18:32:39.471000+00:00,7,NVIDIA B200,34196,0,184.90,32,1965,3996
2026-09-26T18:32:40.471000+00:00,0,NVIDIA B200,34160,0,187.08,37,1965,3996
2026-09-26T18:32:40.472000+00:00,1,NVIDIA B200,34168,0,187.76,32,1965,3996
2026-09-26T18:32:40.472000+00:00,2,NVIDIA B200,34142,0,190.54,36,1965,3996
2026-09-26T18:32:40.472000+00:00,3,NVIDIA B200,34170,21,307.49,35,1965,3996
2026-09-26T18:32:40.472000+00:00,4,NVIDIA B200,34210,0,187.67,37,1965,3996
2026-09-26T18:32:40.472000+00:00,5,NVIDIA B200,34278,0,186.42,32,1965,3996
2026-09-26T18:32:40.472000+00:00,6,NVIDIA B200,34128,0,241.46,37,1965,3996
2026-09-26T18:32:40.472000+00:00,7,NVIDIA B200,34196,0,184.64,32,1965,3996
2026-09-26T18:32:41.472000+00:00,0,NVIDIA B200,33494,36,288.77,40,1965,3996
2026-09-26T18:32:41.472000+00:00,1,NVIDIA B200,33494,36,246.41,35,1965,3996
2026-09-26T18:32:41.472000+00:00,2,NVIDIA B200,34142,0,189.87,36,1965,3996
2026-09-26T18:32:41.472000+00:00,3,NVIDIA B200,34170,0,184.07,33,1965,3996
2026-09-26T18:32:41.472000+00:00,4,NVIDIA B200,33408,3,189.51,37,1965,3996
2026-09-26T18:32:41.472000+00:00,5,NVIDIA B200,34278,0,186.56,32,1965,3996
2026-09-26T18:32:41.472000+00:00,6,NVIDIA B200,34128,0,186.15,37,1965,3996
2026-09-26T18:32:41.472000+00:00,7,NVIDIA B200,33494,37,308.98,36,1965,3996
2026-09-26T18:32:42.472000+00:00,0,NVIDIA B200,34184,46,320.25,39,1965,3996
2026-09-26T18:32:42.472000+00:00,1,NVIDIA B200,34128,15,320.73,35,1965,3996
2026-09-26T18:32:42.472000+00:00,2,NVIDIA B200,34142,0,189.83,36,1965,3996
2026-09-26T18:32:42.472000+00:00,3,NVIDIA B200,34170,0,183.61,33,1965,3996
2026-09-26T18:32:42.472000+00:00,4,NVIDIA B200,33480,9,351.98,40,1965,3996
2026-09-26T18:32:42.472000+00:00,5,NVIDIA B200,34278,0,186.31,32,1965,3996
2026-09-26T18:32:42.472000+00:00,6,NVIDIA B200,34128,0,185.89,37,1965,3996
2026-09-26T18:32:42.472000+00:00,7,NVIDIA B200,34176,0,284.98,34,1965,3996
2026-09-26T18:32:43.473000+00:00,0,NVIDIA B200,34184,0,187.82,37,1965,3996
2026-09-26T18:32:43.473000+00:00,1,NVIDIA B200,34128,0,214.14,33,1965,3996
2026-09-26T18:32:43.473000+00:00,2,NVIDIA B200,33538,38,296.78,39,1965,3996
2026-09-26T18:32:43.473000+00:00,3,NVIDIA B200,33518,3,187.26,33,1965,3996
2026-09-26T18:32:43.473000+00:00,4,NVIDIA B200,34152,0,256.79,38,1965,3996
2026-09-26T18:32:43.473000+00:00,5,NVIDIA B200,34278,0,186.41,32,1965,3996
2026-09-26T18:32:43.473000+00:00,6,NVIDIA B200,34128,0,185.74,37,1965,3996
2026-09-26T18:32:43.473000+00:00,7,NVIDIA B200,34176,0,185.04,32,1965,3996
2026-09-26T18:32:44.473000+00:00,0,NVIDIA B200,34184,0,187.23,37,1965,3996
2026-09-26T18:32:44.473000+00:00,1,NVIDIA B200,34128,0,188.07,32,1965,3996
2026-09-26T18:32:44.473000+00:00,2,NVIDIA B200,34178,20,323.50,40,1965,3996
2026-09-26T18:32:44.473000+00:00,3,NVIDIA B200,33574,9,349.80,35,1965,3996
2026-09-26T18:32:44.473000+00:00,4,NVIDIA B200,34152,0,187.39,37,1965,3996
2026-09-26T18:32:44.473000+00:00,5,NVIDIA B200,34278,0,186.33,32,1965,3996
2026-09-26T18:32:44.473000+00:00,6,NVIDIA B200,34128,0,185.59,36,1965,3996
2026-09-26T18:32:44.473000+00:00,7,NVIDIA B200,34176,0,184.61,32,1965,3996
2026-09-26T18:32:45.473000+00:00,0,NVIDIA B200,33404,3,188.84,37,1965,3996
2026-09-26T18:32:45.474000+00:00,1,NVIDIA B200,33402,0,187.75,32,1965,3996
2026-09-26T18:32:45.474000+00:00,2,NVIDIA B200,34178,0,190.80,37,1965,3996
2026-09-26T18:32:45.474000+00:00,3,NVIDIA B200,34170,0,242.44,34,1965,3996
2026-09-26T18:32:45.474000+00:00,4,NVIDIA B200,34152,0,187.14,37,1965,3996
2026-09-26T18:32:45.474000+00:00,5,NVIDIA B200,34278,0,186.28,32,1965,3996
2026-09-26T18:32:45.474000+00:00,6,NVIDIA B200,34128,0,185.56,36,1965,3996
2026-09-26T18:32:45.474000+00:00,7,NVIDIA B200,33494,37,308.46,36,1965,3996
2026-09-26T18:32:46.474000+00:00,0,NVIDIA B200,33460,11,342.36,39,1965,3996
2026-09-26T18:32:46.474000+00:00,1,NVIDIA B200,33470,38,346.72,36,1965,3996
2026-09-26T18:32:46.474000+00:00,2,NVIDIA B200,34178,0,190.20,36,1965,3996
2026-09-26T18:32:46.474000+00:00,3,NVIDIA B200,34170,0,183.89,33,1965,3996
2026-09-26T18:32:46.474000+00:00,4,NVIDIA B200,34152,0,187.02,37,1965,3996
2026-09-26T18:32:46.474000+00:00,5,NVIDIA B200,34278,0,186.21,32,1965,3996
2026-09-26T18:32:46.474000+00:00,6,NVIDIA B200,34128,0,185.41,36,1965,3996
2026-09-26T18:32:46.474000+00:00,7,NVIDIA B200,34146,0,297.10,34,1965,3996
2026-09-26T18:32:47.474000+00:00,0,NVIDIA B200,34212,0,258.02,38,1965,3996
2026-09-26T18:32:47.475000+00:00,1,NVIDIA B200,34128,0,260.37,34,1965,3996
2026-09-26T18:32:47.475000+00:00,2,NVIDIA B200,34178,0,190.05,36,1965,3996
2026-09-26T18:32:47.475000+00:00,3,NVIDIA B200,34170,0,183.59,33,1965,3996
2026-09-26T18:32:47.475000+00:00,4,NVIDIA B200,34152,0,186.92,37,1965,3996
2026-09-26T18:32:47.475000+00:00,5,NVIDIA B200,34278,0,186.23,32,1965,3996
2026-09-26T18:32:47.475000+00:00,6,NVIDIA B200,34128,0,185.52,36,1965,3996
2026-09-26T18:32:47.475000+00:00,7,NVIDIA B200,34146,0,185.23,32,1965,3996
